,Year,Data
445,2012.0956284153006,-0.2298291886267233
446,2012.0983606557377,-0.2298291886267233
447,2012.101092896175,-0.2302598230525046
448,2012.1038251366122,-0.2302598230525046
449,2012.1065573770493,-0.2286565764311426
450,2012.1092896174864,-0.22858276581091708
451,2012.1120218579235,-0.22652296563219967
452,2012.1147540983607,-0.2273770405707587
453,2012.1174863387978,-0.22527169399312322
454,2012.120218579235,-0.22692294843766214
455,2012.122950819672,-0.2251861968097315
456,2012.1256830601092,-0.22306482343612016
457,2012.1284153005463,-0.22345969312224703
458,2012.1311475409836,-0.21984480397790118
459,2012.1338797814208,-0.2205400093663011
460,2012.136612021858,-0.21579981993184708
461,2012.1393442622953,-0.21579981993184708
462,2012.1420765027324,-0.21320374848383092
463,2012.1448087431695,-0.21320374848383092
464,2012.1475409836066,-0.21491530765743727
465,2012.1502732240438,-0.21491530765743727
466,2012.1530054644809,-0.21126940804375116
467,2012.155737704918,-0.21126940804375116
468,2012.1584699453551,-0.20559432480599096
469,2012.1612021857923,-0.20559432480599096
470,2012.1639344262294,-0.20202123274917602
471,2012.1666666666665,-0.20202123274917602
472,2012.1693989071039,-0.20006922584606662
473,2012.172131147541,-0.20006922584606662
474,2012.1748633879781,-0.2032428188656834
475,2012.1775956284155,-0.2032428188656834
476,2012.1803278688526,-0.20451485740108755
477,2012.1830601092897,-0.20451485740108755
478,2012.1857923497269,-0.20751979742944193
479,2012.188524590164,-0.2077492419789987
480,2012.191256830601,-0.20954181478838246
481,2012.1939890710382,-0.2100873482822957
482,2012.1967213114754,-0.2121486165773653
483,2012.1994535519125,-0.21339912230435737
484,2012.2021857923496,-0.21455965127324345
485,2012.2049180327867,-0.21401419380538772
486,2012.207650273224,-0.21421356912762457
487,2012.2103825136612,-0.21407803691108396
488,2012.2131147540983,-0.21436057778849466
489,2012.2158469945355,-0.2172225343736978
490,2012.2185792349728,-0.2172225343736978
491,2012.22131147541,-0.21862493913076406
492,2012.224043715847,-0.21862493913076406
493,2012.2267759562842,-0.22245358126476716
494,2012.2295081967213,-0.22245358126476716
495,2012.2322404371585,-0.22314191407633524
496,2012.2349726775956,-0.22314191407633524
497,2012.2377049180327,-0.22249094706253844
498,2012.2404371584698,-0.22249094706253844
499,2012.243169398907,-0.22691789382162816
500,2012.2459016393443,-0.22691789382162816
501,2012.2486338797814,-0.22949807788349053
502,2012.2513661202186,-0.22949807788349053
503,2012.2540983606557,-0.23231439566809955
504,2012.256830601093,-0.23231439566809955
505,2012.2595628415302,-0.23262616078562257
506,2012.2622950819673,-0.23275010773036786
507,2012.2650273224044,-0.23502253820538974
508,2012.2677595628415,-0.23464814928725383
509,2012.2704918032787,-0.2345906112348811
510,2012.2732240437158,-0.23388648762644207
511,2012.275956284153,-0.23130969717856947
512,2012.27868852459,-0.23008572476254494
513,2012.2814207650272,-0.23160083203220938
514,2012.2841530054645,-0.22843343428943116
515,2012.2868852459017,-0.2301241863234303
516,2012.2896174863388,-0.2258206607078287
517,2012.292349726776,-0.22607598275380567
518,2012.2950819672133,-0.22505000626182142
519,2012.2978142076504,-0.22505000626182142
520,2012.3005464480875,-0.2242709063821868
521,2012.3032786885246,-0.2242709063821868
522,2012.3060109289618,-0.22418728101161173
523,2012.308743169399,-0.22418728101161173
524,2012.311475409836,-0.21840170980503082
525,2012.3142076502731,-0.21840170980503082
526,2012.3169398907103,-0.21673205707956078
527,2012.3196721311474,-0.21673205707956078
528,2012.3224043715845,-0.21905400783801995
529,2012.3251366120219,-0.21905400783801995
530,2012.327868852459,-0.22193241118626053
531,2012.3306010928961,-0.22193241118626053
532,2012.3333333333335,-0.22268745642885512
533,2012.3360655737706,-0.22268745642885512
534,2012.3387978142077,-0.22411120954300565
535,2012.3415300546449,-0.2240732223374134
536,2012.344262295082,-0.22602993093563656
537,2012.3469945355191,-0.22660799062916656
538,2012.3497267759562,-0.22538783549171187
539,2012.3524590163934,-0.22409572196433944
540,2012.3551912568305,-0.22067958694647313
541,2012.3579234972676,-0.2187402019773234
542,2012.3606557377047,-0.21739482043926667
543,2012.363387978142,-0.21190345307950573
544,2012.3661202185792,-0.21162976860178603
545,2012.3688524590164,-0.2076553462663146
546,2012.3715846994537,-0.2076553462663146
547,2012.3743169398908,-0.2048421563907124
548,2012.377049180328,-0.2048421563907124
549,2012.379781420765,-0.1988605027130447
550,2012.3825136612022,-0.1988605027130447
551,2012.3852459016393,-0.19416752014467617
552,2012.3879781420765,-0.19416752014467617
553,2012.3907103825136,-0.18619638453439413
554,2012.3934426229507,-0.18619638453439413
555,2012.3961748633878,-0.17499203283699033
556,2012.398907103825,-0.17499203283699033
557,2012.4016393442623,-0.17091897093079242
558,2012.4043715846994,-0.17091897093079242
559,2012.4071038251366,-0.16365728380956984
560,2012.409836065574,-0.16365728380956984
561,2012.412568306011,-0.1571276081574069
562,2012.4153005464482,-0.1571276081574069
563,2012.4180327868853,-0.1514019141086366
564,2012.4207650273224,-0.15093034415416032
565,2012.4234972677596,-0.1462197674785598
566,2012.4262295081967,-0.1446494110982375
567,2012.4289617486338,-0.139336326054001
568,2012.431693989071,-0.14024145786803882
569,2012.434426229508,-0.13890727529793967
570,2012.4371584699452,-0.13863746632086338
571,2012.4398907103825,-0.1406523105105291
572,2012.4426229508197,-0.1390118223586137
573,2012.4453551912568,-0.13897274615728353
574,2012.4480874316941,-0.1330186473277351
575,2012.4508196721313,-0.1330186473277351
576,2012.4535519125684,-0.12847561627982418
577,2012.4562841530055,-0.12847561627982418
578,2012.4590163934427,-0.11946354391366684
579,2012.4617486338798,-0.11946354391366684
580,2012.464480874317,-0.11297754172065627
581,2012.467213114754,-0.11297754172065627
582,2012.4699453551912,-0.10217084621383977
583,2012.4726775956283,-0.10217084621383977
584,2012.4754098360654,-0.09452822419568396
585,2012.4781420765028,-0.09452822419568396
586,2012.48087431694,-0.08818398435003905
587,2012.483606557377,-0.08818398435003905
588,2012.4863387978144,-0.08210336633477239
589,2012.4890710382515,-0.08210336633477239
590,2012.4918032786886,-0.07658492571341154
591,2012.4945355191257,-0.07655975274849137
592,2012.4972677595629,-0.07308102241995001
593,2012.5,-0.07279582658375075
594,2012.5027322404371,-0.06614910236859299
595,2012.5054644808743,-0.06302098487094455
596,2012.5081967213114,-0.05768065394286673
597,2012.5109289617485,-0.05439159370672229
598,2012.5136612021856,-0.05086127873882356
599,2012.516393442623,-0.04717402930432978
600,2012.51912568306,-0.04632347716700154
601,2012.5218579234972,-0.042217959851351294
602,2012.5245901639346,-0.04199316269658774
603,2012.5273224043717,-0.039636639827723065
604,2012.5300546448088,-0.039636639827723065
605,2012.532786885246,-0.036859780740790785
606,2012.535519125683,-0.036859780740790785
607,2012.5382513661202,-0.034927926668041544
608,2012.5409836065573,-0.034927926668041544
609,2012.5437158469945,-0.029121700124237013
610,2012.5464480874316,-0.029121700124237013
611,2012.5491803278687,-0.02415764075722944
612,2012.5519125683059,-0.02415764075722944
613,2012.5546448087432,-0.02051471358500755
614,2012.5573770491803,-0.02051471358500755
615,2012.5601092896175,-0.017812235785226817
616,2012.5628415300548,-0.017812235785226817
617,2012.565573770492,-0.011808216491076969
618,2012.568306010929,-0.011808216491076969
619,2012.5710382513662,-0.010650358497600414
620,2012.5737704918033,-0.010960261803973062
621,2012.5765027322404,-0.010443454827112725
622,2012.5792349726776,-0.010504634551353809
623,2012.5819672131147,-0.00878865384808479
624,2012.5846994535518,-0.007998346502113217
625,2012.587431693989,-0.006758807188038461
626,2012.590163934426,-0.006332531432076893
627,2012.5928961748634,-0.00521447935903613
628,2012.5956284153006,-0.0035077002260337016
629,2012.5983606557377,-0.002767616007210895
630,2012.601092896175,0.0005015949820233739
631,2012.6038251366122,0.0005015949820233739
632,2012.6065573770493,0.0026855453350359505
633,2012.6092896174864,0.0026855453350359505
634,2012.6120218579235,0.0012260362110436285
635,2012.6147540983607,0.0012260362110436285
636,2012.6174863387978,-0.0004613705277894484
637,2012.620218579235,-0.0004613705277894484
638,2012.622950819672,-0.0008278010935431056
639,2012.6256830601092,-0.0008278010935431056
640,2012.6284153005463,-0.0025283821768698803
641,2012.6311475409836,-0.0025283821768698803
642,2012.6338797814208,-0.0046656400636003546
643,2012.636612021858,-0.0046656400636003546
644,2012.6393442622953,-0.005687502742791107
645,2012.6420765027324,-0.005687502742791107
646,2012.6448087431695,-0.008941386169068245
647,2012.6475409836066,-0.008941386169068245
648,2012.6502732240438,-0.010866268279969562
649,2012.6530054644809,-0.010660946897074516
650,2012.655737704918,-0.011416512538624588
651,2012.6584699453551,-0.01120858221193692
652,2012.6612021857923,-0.010924261902003596
653,2012.6639344262294,-0.009973402273427532
654,2012.6666666666665,-0.011069577244476584
655,2012.6693989071039,-0.011662083920631144
656,2012.672131147541,-0.012592404933479856
657,2012.6748633879781,-0.013669989121254354
658,2012.6775956284155,-0.014250966461494612
659,2012.6803278688526,-0.014738891944661483
660,2012.6830601092897,-0.014738891944661483
661,2012.6857923497269,-0.014736160959487094
662,2012.688524590164,-0.014736160959487094
663,2012.691256830601,-0.013270725912546345
664,2012.6939890710382,-0.013270725912546345
665,2012.6967213114754,-0.014345196822220272
666,2012.6994535519125,-0.014345196822220272
667,2012.7021857923496,-0.015675501787142013
668,2012.7049180327867,-0.015675501787142013
669,2012.707650273224,-0.01665964904475839
670,2012.7103825136612,-0.01665964904475839
671,2012.7131147540983,-0.017258483307977582
672,2012.7158469945355,-0.017258483307977582
