,Year,KAN_M
26379,2011.6796803652967,-4.562935349346047
26380,2011.679794520548,-4.562290612503941
26381,2011.6799086757992,-4.561645875661835
26382,2011.6800228310503,-4.56100113881973
26383,2011.6801369863012,-4.560356401977625
26384,2011.6802511415528,-4.559711665135519
26385,2011.680365296804,-4.559066928293415
26386,2011.680479452055,-4.558422191451309
26387,2011.680593607306,-4.557777454609203
26388,2011.6807077625567,-4.557132717767098
26389,2011.6808219178083,-4.556487980924993
26390,2011.6809360730597,-4.555843244082888
26391,2011.6810502283104,-4.555198507240784
26392,2011.6811643835615,-4.554553770398679
26393,2011.6812785388129,-4.553909033556573
26394,2011.681392694064,-4.553264296714467
26395,2011.6815068493152,-4.552619559872362
26396,2011.6816210045663,-4.551974823030257
26397,2011.6817351598172,-4.551330086188153
26398,2011.6818493150688,-4.550685349346047
26399,2011.68196347032,-4.550040612503942
26400,2011.6820776255709,-4.549395875661836
26401,2011.682191780822,-4.54875113881973
26402,2011.682305936073,-4.548106401977625
26403,2011.6824200913245,-4.613606401977625
26404,2011.6825342465756,-4.743356401977625
26405,2011.6826484018263,-4.740606401977625
26406,2011.6827625570777,-4.6661064019776255
26407,2011.6828767123288,-4.6471064019776245
26408,2011.68299086758,-4.554606401977625
26409,2011.6831050228311,-4.556106401977625
26410,2011.6832191780825,-4.5541064019776245
26411,2011.6833333333332,-4.654106401977625
26412,2011.6834474885843,-4.562606401977625
26413,2011.683561643836,-4.5606064019776245
26414,2011.6836757990868,-4.561106401977625
26415,2011.683789954338,-4.623606401977625
26416,2011.683904109589,-4.561106401977625
26417,2011.68401826484,-4.5906064019776265
26418,2011.6841324200916,-4.559606401977625
26419,2011.6842465753425,-4.589606401977624
26420,2011.6843607305937,-4.5891064019776255
26421,2011.6844748858448,-4.590606401977625
26422,2011.684589041096,-4.591106401977625
26423,2011.684703196347,-4.621606401977625
26424,2011.6848173515984,-4.625106401977625
26425,2011.6849315068491,-4.718606401977626
26426,2011.6850456621005,-4.687606401977625
26427,2011.685159817352,-4.654606401977626
26428,2011.6852739726028,-4.5926064019776245
26429,2011.685388127854,-4.718106401977625
26430,2011.685502283105,-4.720606401977625
26431,2011.685616438356,-4.717106401977625
26432,2011.6857305936076,-4.601606401977625
26433,2011.6858447488585,-4.623606401977625
26434,2011.6859589041096,-4.593106401977625
26435,2011.6860730593608,-4.561606401977625
26436,2011.686187214612,-4.6231064019776245
26437,2011.686301369863,-4.5601064019776265
26438,2011.6864155251144,-4.5601064019776265
26439,2011.6865296803653,-4.5606064019776245
26440,2011.6866438356165,-4.565784973406196
26441,2011.686757990868,-4.570963544834769
26442,2011.6868721461187,-4.576142116263339
26443,2011.6869863013696,-4.58132068769191
26444,2011.687100456621,-4.586499259120481
26445,2011.687214611872,-4.591677830549053
26446,2011.6873287671235,-4.596856401977625
26447,2011.6874429223744,-4.602034973406196
26448,2011.6875570776256,-4.607213544834769
26449,2011.6876712328767,-4.61239211626334
26450,2011.687785388128,-4.617570687691911
26451,2011.687899543379,-4.622749259120481
26452,2011.68801369863,-4.627927830549053
26453,2011.6881278538813,-4.633106401977625
26454,2011.6882420091324,-4.6311064019776245
26455,2011.6883561643835,-4.6341064019776255
26456,2011.6884703196347,-4.636606401977625
26457,2011.6885844748856,-4.636606401977625
26458,2011.688698630137,-4.641606401977625
26459,2011.688812785388,-4.671606401977625
26460,2011.6889269406392,-4.703606401977625
26461,2011.6890410958904,-4.726606401977625
26462,2011.6891552511413,-4.637606401977624
26463,2011.689269406393,-4.638156401977625
26464,2011.689383561644,-4.6387064019776245
26465,2011.689497716895,-4.639256401977625
26466,2011.689611872146,-4.639806401977625
26467,2011.6897260273968,-4.640356401977625
26468,2011.6898401826484,-4.6409064019776265
26469,2011.6899543378995,-4.641456401977624
26470,2011.6900684931504,-4.642006401977625
26471,2011.6901826484016,-4.642556401977625
26472,2011.690296803653,-4.643106401977625
26473,2011.690410958904,-4.641106401977625
26474,2011.6905251141552,-4.640106401977625
26475,2011.6906392694063,-4.6406064019776245
26476,2011.6907534246573,-4.635106401977626
26477,2011.6908675799089,-4.632106401977625
26478,2011.69098173516,-4.6516064019776255
26479,2011.691095890411,-4.694606401977625
26480,2011.691210045662,-4.722606401977625
26481,2011.6913242009127,-4.564106401977625
26482,2011.6914383561643,-4.564606401977625
26483,2011.6915525114157,-4.565106401977625
26484,2011.6916666666664,-4.566106401977625
26485,2011.6917808219175,-4.567606401977625
26486,2011.6918949771689,-4.570606401977625
26487,2011.69200913242,-4.5891064019776255
26488,2011.6921232876712,-4.607606401977625
26489,2011.6922374429223,-4.626106401977625
26490,2011.6923515981732,-4.644606401977625
26491,2011.6924657534248,-4.6631064019776245
26492,2011.692579908676,-4.681606401977625
26493,2011.6926940639269,-4.700106401977624
26494,2011.692808219178,-4.718606401977626
26495,2011.6929223744287,-4.769606401977625
26496,2011.6930365296805,-4.7671064019776255
26497,2011.6931506849317,-4.7336064019776245
26498,2011.6932648401823,-4.764606401977625
26499,2011.6933789954337,-4.702106401977625
26500,2011.6934931506848,-4.768606401977625
26501,2011.693607305936,-4.735606401977625
26502,2011.6937214611871,-4.766106401977625
26503,2011.6938356164385,-4.737106401977625
26504,2011.6939497716892,-4.705106401977625
26505,2011.6940639269403,-4.702106401977625
26506,2011.694178082192,-4.6406064019776245
26507,2011.6942922374428,-4.643606401977625
26508,2011.694406392694,-4.643606401977625
26509,2011.694520547945,-4.612106401977625
26510,2011.694634703196,-4.611106401977626
26511,2011.6947488584476,-4.611106401977626
26512,2011.6948630136983,-4.578606401977625
26513,2011.6949771689497,-4.579106401977626
26514,2011.6950913242008,-4.579106401977625
26515,2011.695205479452,-4.580606401977626
26516,2011.6953196347035,-4.582106401977626
26517,2011.6954337899544,-4.674106401977625
26518,2011.6955479452056,-4.6211064019776265
26519,2011.6956621004567,-4.708606401977625
26520,2011.695776255708,-4.5846064019776245
26521,2011.695890410959,-4.583606401977625
26522,2011.69600456621,-4.616106401977625
26523,2011.6961187214613,-4.5861064019776245
26524,2011.6962328767124,-4.5846064019776245
26525,2011.696347031964,-4.585606401977625
26526,2011.6964611872147,-4.616106401977625
26527,2011.6965753424656,-4.6791064019776245
26528,2011.696689497717,-4.648106401977625
26529,2011.696803652968,-4.649106401977625
26530,2011.6969178082195,-4.746606401977625
26531,2011.6970319634704,-4.684106401977624
26532,2011.697146118721,-4.688606401977625
26533,2011.6972602739727,-4.590106401977625
26534,2011.697374429224,-4.589606401977624
26535,2011.697488584475,-4.589106401977625
26536,2011.697602739726,-4.587106401977625
26537,2011.6977168949768,-4.588106401977625
26538,2011.6978310502284,-4.5876064019776255
26539,2011.6979452054795,-4.6551064019776245
26540,2011.698059360731,-4.589106401977625
26541,2011.6981735159816,-4.587606401977625
26542,2011.698287671233,-4.589106401977625
26543,2011.698401826484,-4.590606401977625
26544,2011.6985159817352,-4.589606401977625
26545,2011.6986301369864,-4.621606401977624
26546,2011.6987442922373,-4.590106401977625
26547,2011.6988584474889,-4.590106401977625
26548,2011.69897260274,-4.589606401977625
26549,2011.699086757991,-4.650606401977625
26550,2011.699200913242,-4.5891064019776255
26551,2011.6993150684928,-4.588606401977625
26552,2011.6994292237443,-4.620106401977625
26553,2011.6995433789957,-4.620606401977625
26554,2011.6996575342464,-4.589606401977625
26555,2011.6997716894975,-4.5891064019776255
26556,2011.699885844749,-4.588606401977625
26557,2011.7,-4.588606401977625
26558,2011.7001141552512,-4.5891064019776255
26559,2011.7002283105023,-4.586606401977625
26560,2011.7003424657532,-4.585606401977625
26561,2011.7004566210048,-4.585106401977625
26562,2011.700570776256,-4.585606401977625
26563,2011.7006849315069,-4.584106401977625
26564,2011.700799086758,-4.621606401977625
26565,2011.7009132420087,-4.679606401977625
26566,2011.7010273972603,-4.591106401977625
26567,2011.7011415525117,-4.591106401977625
26568,2011.7012557077624,-4.621606401977625
26569,2011.7013698630135,-4.622106401977625
26570,2011.7014840182649,-4.6516064019776255
26571,2011.701598173516,-4.591106401977625
26572,2011.7017123287671,-4.682606401977625
26573,2011.7018264840185,-4.621606401977625
26574,2011.7019406392692,-4.7766064019776255
26575,2011.7020547945208,-4.7141064019776255
26576,2011.702168949772,-4.6836064019776265
26577,2011.7022831050228,-4.715106401977625
26578,2011.702397260274,-4.591106401977624
26579,2011.702511415525,-4.591106401977624
26580,2011.7026255707765,-4.590106401977625
26581,2011.7027397260276,-4.590106401977625
26582,2011.7028538812783,-4.621606401977625
26583,2011.7029680365297,-4.5891064019776255
26584,2011.7030821917808,-4.651606401977625
26585,2011.703196347032,-4.683106401977625
26586,2011.703310502283,-4.588106401977625
26587,2011.7034246575345,-4.589606401977624
26588,2011.7035388127852,-4.5906064019776265
26589,2011.7036529680363,-4.5926064019776245
26590,2011.703767123288,-4.593106401977625
26591,2011.7038812785388,-4.593606401977626
26592,2011.70399543379,-4.594606401977625
26593,2011.704109589041,-4.5941064019776245
26594,2011.704223744292,-4.593606401977625
26595,2011.7043378995436,-4.5941064019776245
26596,2011.7044520547945,-4.5941064019776245
26597,2011.7045662100456,-4.593106401977625
26598,2011.7046803652968,-4.593606401977626
26599,2011.704794520548,-4.593106401977625
26600,2011.704908675799,-4.593606401977626
26601,2011.7050228310504,-4.593106401977625
26602,2011.705136986301,-4.5941064019776245
26603,2011.7052511415525,-4.593106401977625
26604,2011.705365296804,-4.593606401977626
26605,2011.7054794520548,-4.593106401977625
26606,2011.705593607306,-4.593106401977625
26607,2011.705707762557,-4.696106401977625
26608,2011.705821917808,-4.6691064019776265
26609,2011.7059360730595,-4.594606401977625
26610,2011.7060502283105,-4.594606401977625
26611,2011.7061643835616,-4.596106401977625
26612,2011.7062785388127,-4.599606401977625
26613,2011.706392694064,-4.6006064019776245
26614,2011.706506849315,-4.6006064019776245
26615,2011.7066210045664,-4.600106401977625
26616,2011.7067351598173,-4.600106401977625
26617,2011.7068493150684,-4.600106401977625
26618,2011.70696347032,-4.599606401977626
26619,2011.7070776255707,-4.599606401977626
26620,2011.7071917808216,-4.630606401977625
26621,2011.707305936073,-4.597106401977625
26622,2011.707420091324,-4.596606401977626
26623,2011.7075342465755,-4.627606401977625
26624,2011.7076484018264,-4.597606401977625
26625,2011.7077625570776,-4.738106401977625
26626,2011.7078767123287,-4.739606401977625
26627,2011.70799086758,-4.6406064019776245
26628,2011.708105022831,-4.676106401977625
26629,2011.708219178082,-4.631606401977625
26630,2011.7083333333333,-4.676606401977626
26631,2011.7084474885844,-4.633606401977625
26632,2011.7085616438355,-4.663606401977626
26633,2011.708675799087,-4.664106401977625
26634,2011.7087899543376,-4.599106401977625
26635,2011.708904109589,-4.628606401977625
26636,2011.70901826484,-4.630106401977625
26637,2011.7091324200912,-4.692606401977625
26638,2011.7092465753424,-4.694106401977625
26639,2011.7093607305933,-4.691106401977626
26640,2011.7094748858449,-4.7088564019776245
26641,2011.709589041096,-4.726106401977625
26642,2011.709703196347,-4.691606401977625
26643,2011.709817351598,-4.725106401977625
26644,2011.7099315068488,-4.758106401977624
26645,2011.7100456621004,-4.755106401977626
26646,2011.7101598173515,-4.661106401977625
26647,2011.7102739726024,-4.694106401977626
26648,2011.7103881278535,-4.724106401977625
26649,2011.710502283105,-4.662606401977625
26650,2011.710616438356,-4.697106401977625
26651,2011.7107305936072,-4.668606401977625
26652,2011.7108447488583,-4.7011064019776265
26653,2011.7109589041097,-4.723606401977625
26654,2011.7110730593608,-4.6471064019776245
26655,2011.711187214612,-4.724606401977624
26656,2011.7113013698631,-4.695606401977625
26657,2011.7114155251145,-4.660106401977625
26658,2011.7115296803652,-4.6276064019776255
26659,2011.7116438356163,-4.630106401977625
26660,2011.711757990868,-4.643606401977625
26661,2011.7118721461188,-4.556106401977625
26662,2011.71198630137,-4.547606401977625
26663,2011.712100456621,-4.535106401977625
26664,2011.712214611872,-4.536606401977625
26665,2011.7123287671236,-4.5541064019776245
26666,2011.7124429223743,-4.5541064019776245
26667,2011.7125570776257,-4.548034033556572
26668,2011.7126712328768,-4.53196166513552
26669,2011.712785388128,-4.528889296714468
26670,2011.712899543379,-4.519816928293414
26671,2011.7130136986304,-4.5157445598723625
26672,2011.7131278538811,-4.51667219145131
26673,2011.7132420091325,-4.532099823030256
26674,2011.713356164384,-4.537027454609204
26675,2011.7134703196348,-4.535455086188152
26676,2011.713584474886,-4.533382717767099
26677,2011.713698630137,-4.5318103493460455
26678,2011.713812785388,-4.5312379809249945
26679,2011.7139269406396,-4.5311656125039415
26680,2011.7140410958905,-4.529093244082889
26681,2011.7141552511416,-4.531020875661835
26682,2011.7142694063928,-4.533948507240783
26683,2011.714383561644,-4.52587613881973
26684,2011.714497716895,-4.5203037703986775
26685,2011.7146118721464,-4.517731401977626
26686,2011.714726027397,-4.518659033556572
26687,2011.7148401826485,-4.52208666513552
26688,2011.7149543379,-4.522014296714467
26689,2011.7150684931507,-4.521941928293416
26690,2011.7151826484017,-4.523369559872362
26691,2011.715296803653,-4.522297191451309
26692,2011.715410958904,-4.520724823030257
26693,2011.7155251141555,-4.520152454609204
26694,2011.7156392694064,-4.520580086188152
26695,2011.7157534246576,-4.521507717767099
26696,2011.7158675799087,-4.5234353493460455
26697,2011.71598173516,-4.523362980924993
26698,2011.716095890411,-4.522790612503941
26699,2011.716210045662,-4.521218244082887
26700,2011.7163242009133,-4.5111458756618354
26701,2011.7164383561644,-4.5120735072407845
26702,2011.716552511416,-4.5200011388197305
26703,2011.7166666666667,-4.517928770398678
26704,2011.7167808219176,-4.515856401977625
26705,2011.716894977169,-4.517284033556574
26706,2011.71700913242,-4.51871166513552
26707,2011.7171232876717,-4.517639296714467
26708,2011.7172374429224,-4.517066928293414
26709,2011.7173515981733,-4.516494559872362
26710,2011.717465753425,-4.5164221914513085
26711,2011.717579908676,-4.516349823030256
26712,2011.717694063927,-4.515777454609204
26713,2011.717808219178,-4.515705086188151
26714,2011.7179223744288,-4.515132717767099
26715,2011.7180365296804,-4.5150603493460455
26716,2011.7181506849315,-4.513487980924993
26717,2011.7182648401829,-4.511915612503942
26718,2011.7183789954336,-4.512343244082889
26719,2011.718493150685,-4.510270875661836
26720,2011.718607305936,-4.513698507240783
26721,2011.7187214611872,-4.51412613881973
26722,2011.7188356164384,-4.514553770398678
26723,2011.7189497716893,-4.514981401977625
26724,2011.7190639269409,-4.517409033556572
26725,2011.719178082192,-4.515836665135519
26726,2011.719292237443,-4.512764296714467
26727,2011.719406392694,-4.510691928293414
26728,2011.7195205479447,-4.5096195598723625
26729,2011.7196347031963,-4.489547191451309
26730,2011.7197488584477,-4.486474823030257
26731,2011.7198630136984,-4.452402454609205
26732,2011.7199771689495,-4.504330086188151
26733,2011.720091324201,-4.504257717767098
26734,2011.720205479452,-4.503685349346046
26735,2011.7203196347032,-4.5031129809249935
26736,2011.7204337899543,-4.502040612503942
26737,2011.7205479452052,-4.501468244082888
26738,2011.7206621004568,-4.501395875661836
26739,2011.720776255708,-4.501823507240783
26740,2011.7208904109589,-4.50175113881973
26741,2011.72100456621,-4.502178770398678
26742,2011.7211187214607,-4.502106401977625
26743,2011.7212328767123,-4.501606401977625
26744,2011.7213470319637,-4.503106401977625
26745,2011.7214611872143,-4.500606401977625
26746,2011.7215753424657,-4.497106401977625
26747,2011.7216894977169,-4.496606401977624
26748,2011.721803652968,-4.4931064019776255
26749,2011.7219178082191,-4.4896064019776265
26750,2011.7220319634705,-4.4901064019776245
26751,2011.7221461187212,-4.487606401977626
26752,2011.7222602739728,-4.488606401977625
26753,2011.722374429224,-4.487606401977626
26754,2011.7224885844748,-4.487106401977625
26755,2011.722602739726,-4.485606401977625
26756,2011.722716894977,-4.489606401977625
26757,2011.7228310502285,-4.488106401977625
26758,2011.7229452054796,-4.492606401977625
26759,2011.7230593607303,-4.493606401977625
26760,2011.7231735159817,-4.495106401977625
26761,2011.7232876712328,-4.4981064019776245
26762,2011.723401826484,-4.499106401977625
26763,2011.723515981735,-4.501606401977625
26764,2011.7236301369865,-4.501606401977625
26765,2011.7237442922371,-4.501606401977625
26766,2011.7238584474885,-4.502106401977625
26767,2011.72397260274,-4.500606401977626
26768,2011.7240867579908,-4.498606401977625
26769,2011.724200913242,-4.498606401977625
26770,2011.724315068493,-4.498606401977625
26771,2011.724429223744,-4.4981064019776245
26772,2011.7245433789956,-4.470106401977625
26773,2011.7246575342465,-4.4976064019776265
26774,2011.7247716894976,-4.4981064019776245
26775,2011.7248858447488,-4.4981064019776245
26776,2011.725,-4.4976064019776265
26777,2011.725114155251,-4.4976064019776265
26778,2011.7252283105024,-4.4976064019776265
26779,2011.725342465753,-4.499106401977625
26780,2011.7254566210045,-4.497106401977625
26781,2011.725570776256,-4.496606401977625
26782,2011.7256849315067,-4.497106401977625
26783,2011.725799086758,-4.4981064019776245
26784,2011.725913242009,-4.4976064019776265
26785,2011.72602739726,-4.4981064019776245
26786,2011.7261415525115,-4.498606401977625
26787,2011.7262557077624,-4.498606401977625
26788,2011.7263698630136,-4.499106401977626
26789,2011.7264840182647,-4.498606401977625
26790,2011.726598173516,-4.499106401977625
26791,2011.7267123287672,-4.498606401977625
26792,2011.7268264840184,-4.499106401977625
26793,2011.7269406392693,-4.4996064019776245
26794,2011.7270547945209,-4.498606401977625
26795,2011.727168949772,-4.4981064019776245
26796,2011.727283105023,-4.500106401977625
26797,2011.727397260274,-4.503106401977625
26798,2011.7275114155248,-4.503606401977625
26799,2011.7276255707764,-4.5041064019776265
26800,2011.7277397260275,-4.506606401977626
26801,2011.7278538812784,-4.507106401977626
26802,2011.7279680365295,-4.507106401977626
26803,2011.728082191781,-4.504606401977625
26804,2011.728196347032,-4.504106401977625
26805,2011.7283105022832,-4.501606401977625
26806,2011.7284246575343,-4.500606401977626
26807,2011.7285388127852,-4.501606401977625
26808,2011.7286529680368,-4.502106401977625
26809,2011.728767123288,-4.502606401977625
26810,2011.728881278539,-4.503106401977625
26811,2011.72899543379,-4.504106401977625
26812,2011.7291095890407,-4.503606401977625
26813,2011.7292237442923,-4.504606401977625
26814,2011.7293378995437,-4.504106401977625
26815,2011.7294520547944,-4.504606401977625
26816,2011.7295662100455,-4.503606401977625
26817,2011.7296803652969,-4.512606401977625
26818,2011.729794520548,-4.5076064019776245
26819,2011.7299086757992,-4.516106401977625
26820,2011.7300228310503,-4.520106401977625
26821,2011.7301369863012,-4.524606401977625
26822,2011.7302511415528,-4.536106401977625
26823,2011.730365296804,-4.532106401977625
26824,2011.7304794520549,-4.529106401977625
26825,2011.730593607306,-4.5301064019776245
26826,2011.730707762557,-4.529106401977625
26827,2011.7308219178085,-4.530606401977625
26828,2011.7309360730596,-4.529606401977626
26829,2011.7310502283103,-4.529606401977626
26830,2011.7311643835617,-4.530606401977625
26831,2011.7312785388128,-4.530606401977625
26832,2011.731392694064,-4.533106401977625
26833,2011.731506849315,-4.533106401977625
26834,2011.7316210045665,-4.534606401977625
26835,2011.7317351598172,-4.535106401977625
26836,2011.7318493150683,-4.536106401977625
26837,2011.73196347032,-4.536606401977625
26838,2011.7320776255708,-4.535106401977625
26839,2011.732191780822,-4.537106401977625
26840,2011.732305936073,-4.534606401977625
26841,2011.732420091324,-4.535106401977625
26842,2011.7325342465756,-4.535606401977625
26843,2011.7326484018265,-4.535106401977625
26844,2011.7327625570776,-4.536606401977625
26845,2011.7328767123288,-4.538606401977625
26846,2011.73299086758,-4.538606401977625
26847,2011.733105022831,-4.539106401977625
26848,2011.7332191780824,-4.5396064019776246
26849,2011.7333333333331,-4.537106401977625
26850,2011.7334474885845,-4.538606401977625
26851,2011.733561643836,-4.537606401977625
26852,2011.7336757990868,-4.5381064019776245
26853,2011.733789954338,-4.540106401977625
26854,2011.733904109589,-4.541106401977625
26855,2011.73401826484,-4.5396064019776246
26856,2011.7341324200916,-4.540606401977625
26857,2011.7342465753425,-4.5441064019776265
26858,2011.7343607305936,-4.544606401977624
26859,2011.7344748858447,-4.545106401977625
26860,2011.734589041096,-4.545606401977626
26861,2011.734703196347,-4.546606401977625
26862,2011.7348173515984,-4.545106401977625
26863,2011.7349315068493,-4.544606401977624
26864,2011.7350456621004,-4.545106401977625
26865,2011.735159817352,-4.5461064019776245
26866,2011.7352739726027,-4.548106401977625
26867,2011.7353881278536,-4.5461064019776245
26868,2011.735502283105,-4.545606401977626
26869,2011.735616438356,-4.5461064019776245
26870,2011.7357305936075,-4.545606401977626
26871,2011.7358447488584,-4.545106401977625
26872,2011.7359589041096,-4.545106401977625
26873,2011.7360730593607,-4.543106401977625
26874,2011.736187214612,-4.5426064019776256
26875,2011.736301369863,-4.545606401977626
26876,2011.736415525114,-4.545606401977626
26877,2011.7365296803653,-4.543106401977624
26878,2011.7366438356164,-4.541606401977624
26879,2011.7367579908675,-4.5411064019776255
26880,2011.736872146119,-4.540106401977624
26881,2011.7369863013696,-4.540106401977624
26882,2011.737100456621,-4.5411064019776255
26883,2011.737214611872,-4.541606401977624
26884,2011.7373287671232,-4.539106401977625
26885,2011.7374429223744,-4.539106401977625
26886,2011.7375570776253,-4.537606401977625
26887,2011.737671232877,-4.538606401977625
26888,2011.737785388128,-4.537606401977625
26889,2011.737899543379,-4.5381064019776245
26890,2011.73801369863,-4.537606401977625
26891,2011.7381278538808,-4.536606401977625
26892,2011.7382420091324,-4.536606401977625
26893,2011.7383561643835,-4.536606401977625
26894,2011.7384703196344,-4.537106401977625
26895,2011.7385844748856,-4.537106401977625
26896,2011.738698630137,-4.535606401977625
26897,2011.738812785388,-4.536106401977625
26898,2011.7389269406392,-4.536106401977625
26899,2011.7390410958903,-4.536106401977625
26900,2011.7391552511413,-4.536606401977625
26901,2011.7392694063929,-4.535606401977625
26902,2011.739383561644,-4.536106401977625
26903,2011.739497716895,-4.535606401977625
26904,2011.739611872146,-4.535606401977625
26905,2011.7397260273967,-4.536106401977625
26906,2011.7398401826483,-4.535606401977625
26907,2011.7399543378997,-4.535106401977625
26908,2011.7400684931504,-4.535606401977625
26909,2011.7401826484015,-4.535606401977625
26910,2011.7402968036529,-4.535606401977625
26911,2011.740410958904,-4.535106401977625
26912,2011.7405251141552,-4.535606401977625
26913,2011.7406392694063,-4.535606401977625
26914,2011.7407534246572,-4.537606401977625
26915,2011.7408675799088,-4.537106401977625
26916,2011.74098173516,-4.5381064019776245
26917,2011.7410958904109,-4.540106401977625
26918,2011.741210045662,-4.538606401977625
26919,2011.741324200913,-4.538606401977625
26920,2011.7414383561645,-4.540606401977625
26921,2011.7415525114156,-4.5411064019776255
26922,2011.7416666666663,-4.540106401977625
26923,2011.7417808219177,-4.537606401977625
26924,2011.7418949771688,-4.537606401977625
26925,2011.74200913242,-4.536606401977625
26926,2011.7421232876711,-4.537106401977625
26927,2011.7422374429225,-4.536606401977625
26928,2011.7423515981736,-4.537606401977625
26929,2011.7424657534248,-4.537106401977625
26930,2011.742579908676,-4.538606401977625
26931,2011.742694063927,-4.537606401977625
26932,2011.7428082191784,-4.5381064019776245
26933,2011.742922374429,-4.539106401977625
26934,2011.7430365296805,-4.5411064019776255
26935,2011.743150684932,-4.537606401977625
26936,2011.7432648401827,-4.537106401977625
26937,2011.7433789954337,-4.539106401977625
26938,2011.743493150685,-4.5381064019776245
26939,2011.743607305936,-4.537606401977625
26940,2011.7437214611875,-4.5411064019776255
26941,2011.7438356164384,-4.540606401977625
26942,2011.7439497716896,-4.5396064019776246
26943,2011.7440639269407,-4.542606401977625
26944,2011.744178082192,-4.539106401977625
26945,2011.744292237443,-4.541606401977625
26946,2011.744406392694,-4.540606401977625
26947,2011.7445205479453,-4.544606401977624
26948,2011.7446347031964,-4.5441064019776265
26949,2011.744748858448,-4.545606401977626
26950,2011.7448630136987,-4.545606401977626
26951,2011.7449771689496,-4.546606401977625
26952,2011.745091324201,-4.5455028597432925
26953,2011.745205479452,-4.54539931750896
26954,2011.7453196347035,-4.548295775274628
26955,2011.7454337899544,-4.548692233040296
26956,2011.745547945205,-4.547088690805962
26957,2011.745662100457,-4.546985148571631
26958,2011.745776255708,-4.546881606337298
26959,2011.745890410959,-4.546278064102966
26960,2011.74600456621,-4.545174521868633
26961,2011.7461187214608,-4.544570979634301
26962,2011.7462328767124,-4.5464674373999685
26963,2011.7463470319635,-4.544863895165634
26964,2011.746461187215,-4.546760352931304
26965,2011.7465753424656,-4.546156810696972
26966,2011.746689497717,-4.546553268462637
26967,2011.746803652968,-4.5454497262283065
26968,2011.7469178082192,-4.548846183993974
26969,2011.7470319634704,-4.549742641759642
26970,2011.7471461187213,-4.551139099525309
26971,2011.7472602739729,-4.549535557290977
26972,2011.747374429224,-4.548932015056645
26973,2011.747488584475,-4.549828472822312
26974,2011.747602739726,-4.5482249305879785
26975,2011.7477168949767,-4.549121388353647
26976,2011.7478310502283,-4.547517846119313
26977,2011.7479452054797,-4.547914303884982
26978,2011.7480593607304,-4.54481076165065
26979,2011.7481735159815,-4.5452072194163184
26980,2011.748287671233,-4.526103677181983
26981,2011.748401826484,-4.517500134947652
26982,2011.7485159817352,-4.51739659271332
26983,2011.7486301369863,-4.515293050478988
26984,2011.7487442922372,-4.514689508244657
26985,2011.7488584474888,-4.515585966010322
26986,2011.74897260274,-4.51648242377599
26987,2011.7490867579909,-4.515878881541658
26988,2011.749200913242,-4.516275339307327
26989,2011.7493150684927,-4.516671797072993
26990,2011.7494292237443,-4.5170682548386605
26991,2011.7495433789957,-4.517464712604329
26992,2011.7496575342464,-4.517861170369995
26993,2011.7497716894975,-4.518257628135664
26994,2011.7498858447489,-4.517654085901332
26995,2011.75,-4.516550543666998
26996,2011.7501141552511,-4.5169470014326665
26997,2011.7502283105025,-4.517343459198333
26998,2011.7503424657532,-4.5177399169640005
26999,2011.7504566210048,-4.517636374729668
27000,2011.750570776256,-4.517532832495336
27001,2011.7506849315068,-4.517929290261004
27002,2011.750799086758,-4.51732574802667
27003,2011.750913242009,-4.517222205792337
27004,2011.7510273972605,-4.517618663558007
27005,2011.7511415525116,-4.518015121323674
27006,2011.7512557077623,-4.517911579089342
27007,2011.7513698630137,-4.5193080368550085
27008,2011.7514840182648,-4.525204494620676
27009,2011.751598173516,-4.522100952386343
27010,2011.751712328767,-4.520997410152011
27011,2011.7518264840185,-4.51689386791768
27012,2011.7519406392692,-4.514790325683347
27013,2011.7520547945203,-4.510186783449014
27014,2011.752168949772,-4.511083241214682
27015,2011.7522831050228,-4.51097969898035
27016,2011.752397260274,-4.511376156746016
27017,2011.752511415525,-4.513272614511685
27018,2011.752625570776,-4.514169072277354
27019,2011.7527397260276,-4.51356553004302
27020,2011.7528538812785,-4.514461987808688
27021,2011.7529680365296,-4.5133584455743545
27022,2011.7530821917808,-4.5112549033400215
27023,2011.753196347032,-4.51065136110569
27024,2011.753310502283,-4.5180478188713575
27025,2011.7534246575344,-4.5174442766370255
27026,2011.753538812785,-4.518340734402694
27027,2011.7536529680365,-4.5212371921683605
27028,2011.753767123288,-4.5126336499340285
27029,2011.7538812785388,-4.5120301076996965
27030,2011.75399543379,-4.515926565465363
27031,2011.754109589041,-4.517323023231032
27032,2011.754223744292,-4.516219480996699
27033,2011.7543378995435,-4.516115938762368
27034,2011.7544520547945,-4.515012396528034
27035,2011.7545662100456,-4.514908854293701
27036,2011.7546803652967,-4.514805312059369
27037,2011.754794520548,-4.514701769825036
27038,2011.754908675799,-4.515598227590704
27039,2011.7550228310504,-4.515994685356372
27040,2011.7551369863013,-4.515891143122039
27041,2011.7552511415524,-4.516787600887707
27042,2011.755365296804,-4.516184058653375
27043,2011.7554794520547,-4.516580516419042
27044,2011.7555936073056,-4.51597697418471
27045,2011.755707762557,-4.516373431950377
27046,2011.755821917808,-4.516769889716045
27047,2011.7559360730595,-4.516166347481713
27048,2011.7560502283104,-4.515562805247379
27049,2011.7561643835616,-4.515959263013047
27050,2011.7562785388127,-4.508355720778715
